,0
3942,台北星期六好像會下雨
3943,哈囉各位活動延期囉
3944,你要換什麼日期
3945,延期我沒有票
3946,感覺是用禮物的豐富度排名的狗狗好大方
3947,好期待跟
3948,我會去我會去
3949,我好喜歡好想參加但是沒空
3950,希望有抽郵輪
3951,好文推一個
3952,當然啊然後辦在華山你期待他們有正常的活動嗎
3953,是廢文版
3954,嘻嘻
3955,燈關起來都一樣啦
3956,看來還是有清流
3957,哈哈醒世文
3958,華山怎麼了嘛
3959,華山草原自治區野青眾約砲分屍案
3960,華山草原跟華山文創又不在同個地方
3961,可我同學蠻優質的我們純粹是去看看不是要砲的啦
3962,推整天看一堆飢渴男女在低卡標人撩人就覺得他們很可悲到底條件多差嗯
3963,你搞錯了什麼
3964,因為條件差沒人要啊不是刻意要戰校不過現實意義就是中高等教育的學校大多數人是去湊熱鬧來著店中店的現實產值扣掉外貌出眾外其餘的經濟條件大家都會的不算以外幾乎無額外價值沒人覺得成行的幾乎都是店中店嘛
3965,台男就不一樣了沒擇偶條件的還是找無你確定應該是覺得自己沒擇偶條件已經很不要求了還被拒絕然後開始台女母豬犯賤婊子的仇女流程吧
3966,所以我還是不懂這是什麼一個大型戶外團康尷尬活動嗎
3967,我要偷偷去現場看尷尬到不行的大團康
3968,約炮約起來最大最透明的約炮
3969,當天去賣保險套肯定賺
3970,談什麼戀愛啊約炮比較實在
3971,觀念正確
3972,學校內認識的男生都死會了怎麼辦
3973,人家癢不要說出來
3974,真的尤其是在西斯版的那些男女男生這麼痴漢還有女生要回他真的無言
3975,台男也很好找女友啊只想追正的難怪單身
3976,長相抱歉女友再見
3977,妳還有我
3978,不要來這邊丟臉回去
3979,在大學內這麼多男性不會沒有人找看到這句真的悲從中來幹我們學校男女比重點男生是甲
3980,期待與你相遇
3981,我想去看看欸
3982,哈哈
3983,別鬧了
3984,也太猛
3985,請問要在華山砲嗎
3986,嗨嗨不等等我嗎粉紅團長
3987,要參加嗎我們有一個群組了
3988,請問是還是啊粉
3989,啊
3990,我禮拜六會公布我們團的集會時間到時候如果有空歡迎參加
3991,的快來抓粉紅團長哦哦哦
3992,幾點呀
3993,場
3994,我是
3995,記得當天呼喊粉紅團長哈哈誤
3996,點的
3997,的
3998,場
3999,的任務就是尋找團長嗎
4000,妳要揪團來找我嗎粉
4001,你們什麼時候集合想跟你們一起玩
4002,的人好像比較少隔壁棚都開表單了哈哈
4003,四點
4004,晚上點
4005,我也是
4006,歡迎參加阿粉
4007,有人是早上嗎
4008,最早不是嗎
4009,沒報到現在還能報嗎
4010,我記得沒搶到票的要當天現場排隊哦
4011,同校一起去呀
4012,目前人了喔
4013,沒跟到現在還可以加
4014,還沒有群組啦這邊還在統計
4015,我來找人喊過個人的話有人要來開表單嗎
4016,過會開哦
4017,再
4018,場的就讓我們開團吧
4019,來來填表單
4020,各位各位抱歉表單回應不小心被我弄不見了可否再填一次呢感恩已加群吧的不用哦
4021,辛苦啦
4022,謝謝老闆俺填啦
4023,辛苦了加油
4024,已填
4025,已填謝謝辛苦了
4026,已填謝謝
4027,請問現在填還來得及嗎
4028,可以只要還沒關都可以填
4029,請問還能加入嗎
4030,表單
4031,一個活動我沒點進去看午夜實驗室華山登場
4032,親就是說的活動沒錯喔快揪朋友一起來玩耍
4033,約炮
4034,親現在迪卡都是中國人了
4035,親三小支那卡
4036,難得看到官方帳號借版發問狄卡預計何時會認真取締違規的使用者譬如西施版交換個資裸露的風氣愈來愈嚴重以前還有西施小天使現在幾乎不見蹤影各版謾罵人身攻擊的情況也不少請問檢舉後被官方檢核的留言比例大約是多少官方認定該留言不妥後大約多少時間該帳號會被凍結真心發問
4037,兩岸都是中國人阿親有什麼不對你不是漢人難道是生熟番喔
4038,誰跟你中國人啊笑死美國跟英國是英國人還是美國人解釋清楚我就認你這句話
4039,前面講中國人後面講漢人你到底要講什麼人邏輯清楚再來還是中國人不教邏輯的
4040,生熟番
4041,剛剛看了一下活動資訊應該是有點類似聯誼的概念吧真人面對面抽卡感覺好刺激
4042,別去了會後悔去年被騙過一次
4043,中國人和台灣人有什麼區別學好歷史真的很重要
4044,講話發音學的方式就不一樣了哈
4045,我平埔族後代誰跟你中國人寧當平埔番也不願當中國人
4046,中華民國人簡稱中國人有錯嗎
4047,有
4048,人類起源在非洲你祖先從非洲來你是中國人還非洲人
4049,台毒狗不想當中國人拜託滾出中華民國
4050,台灣人就是從中國來的啊不是中國人嗎
4051,你生在台灣還中國
4052,拎杯青番啦不服來辯
4053,那你說的是什麼語言繁體中文簡體中文台灣語
4054,美國打贏了獨立戰爭獲得英國人的承認但是台灣沒有打贏戰爭而且目前國號是中華民國你的總統也不敢改成台灣如果國號改成台灣我就會稱你們是台灣人但是國號沒變之前你們都是中國人
4055,他生在中華民國
4056,現在公認的中國是指中華人民共和國中華民國中華人民共和國就不要跟別人搶中國這個稱號了
4057,到底是誰要滾出去啊不想當中華民國人就要滾出去說的好像中華民國是本地產物欸哈哈哈哈哈哈當初來台灣各地遍殺各地戒嚴成那樣現在要人滾出去太猛了吧沒看過這麼囂張的
4058,我是不懂語言跟這的關係是什麼政府來台灣就實施國語教育要求大家放棄自己原本的語言至此很多語言已經很少人說了你覺得在這種強迫改造的狀況下來談語言合理嗎
4059,整天被打壓還學他們的用語學那麼開心
4060,當然有差啊要我教你
4061,回家教你媽去
4062,照這個邏輯國共內戰的時候共產黨把當時的大陸搞得民不聊生是不是也不能叫中華人民共和國
4063,你們這樣也可以吵的起來真的很厲害
4064,誰在跟你說要叫什麼名字我談的是誰要滾出去
4065,好像白人跟黑人的種族問題
4066,抱歉我台灣人不是支那畜生
4067,六四
4068,還是讓我們來教你你
4069,不認同名字的才要滾出去不是嗎你只討論滾出去不討論名字
4070,親不要這麼凶好嗎我們都是中國人大家都是一家人
4071,淦二二八屠殺多少人我們都看在眼裡被六四也是剛好喇整天被打壓你還在那邊學人家用嘴巴吃飯真的是學校殿堂可撥
4072,是不是還沒上過大三邏輯拜託你回來上課再來反串
4073,你歷史系
4074,大家拿的不都是中國身份證嗎幹嘛否認自己是中國人
4075,親只是一個字它是無辜的它沒有國籍它沒有血肉它宣告著我可以是簡體也能是繁體也許中華人民共和國的人民比較常取用我你們的引申義但我一樣以繁體的身軀出現也許中華民國的人民不認同我但我還是能以簡體出現在人們面前有眼睛會都應該他媽的知道不管怎麼呈現我的注音發音是我到底哪裡做錯了它無奈著
4076,你的思維只有留跟滾欸先來佔領台灣屠殺一波可以台獨的時候禁止台獨偏要堅持中華民國國號堅持到換中國不允許台獨了然後再說不想叫中華民國的滾出去我闖進妳家然後叫你全家跟我姓不想姓的人滾出去
4077,聽起來美國人加拿大人澳洲人紐西蘭人印度人都不能說英語不然都是英國人
4078,其實我還有一個思維是名字辣你沒提到對打仗打輸了不就是這樣嗎你輸了就跟我的名字而且國民政府還沒把原本的人趕出去欸中共把國民政府打跑之後就能夠穩當當的說自己是中華人民共和國照這個邏輯當初把不是國民政府的人通通打跑不就也能夠穩當當的說自己是中華民國惹嗎一樣的照這個邏輯就是因為當初沒打個乾淨現在才那麼多炒作台獨的人這是你要的結論
4079,哇靠這裡太嗨了吧歪成這樣
4080,不知道這裡幹嘛反正我是台灣人
4081,這個一定是五毛
4082,我以為他只是親原結果一看留言都在戰
4083,閉嘴好嗎
4084,中國人的定義到底是什
4085,持中華人民共和國及中華民國護照的人都是中國人
4086,臺灣人誰跟你他媽中國
4087,台灣國誰跟你中華民國
4088,可憐自己什麼國家都不知道
4089,笑死否認自己是中國人的有族譜拿出來看一下嗎臺灣絕大多數人本來就是中國人早期來台後與當地平埔族人結合所孕育出的後代們你有族譜證明自己是血統純正的原住民或是無任何中國人血統的純臺灣平埔族人或是他國移民之類的再來說不願意承認自己是中國人好嗎諸位是對中國當今的政權及少部分文化素質低落的中國本土人民感到反感及排斥但不能以此為藉口否認自己是中國人民的其中一員
4090,樓上全是火星人
4091,樓上一堆
4092,那大家都有非洲黑人的血統就是非洲人
4093,如果你的國別是如此區分那我無話可說我只是單純以歷史來敘說這件事而已現今中國與臺灣之關係曖昧不明關於自己的國別為何我想仍然需要以理性及客觀歷史證據來判斷會比較適當些
4094,跟我比歷史
4095,歷史是閣下的專業知識我懂的可能不及千分之一我所講述錯誤或是缺漏的地方就有勞改正及補充了畢竟相信以我國最高學府的專業知識背景下應該可以給個可以說服且令群眾滿意的答案及說明
4096,不用跟他們講那麼多他們就一堆台獨咩想當台灣人沒什麼不可以就像美國人不會說自己是英國人他們有屬於自己的美國歸屬感反正我是認我的血統我也看過族譜我們家祖先就是嘉慶時期來台的我很喜歡中國一詞他的文化他的內涵讓我覺得驕傲事實上我也很喜歡台灣所以我也不否認我是台灣人畢竟是我土生土長的地方結論我是台灣人也是中國人兩岸一家親親喔讚讚我覺得終歸一句就是認同感歸屬感的問題正好我兩邊的數值都超高
4097,單純問一下所以你認為兩岸應當統一嗎被哪一方的政權統一畢竟中共的說法是整個台澎金馬都是他們自古以來神聖且不可分割的一部分
4098,你的問題我覺得是比較深層面的可能沒辦法單純以歷史的角度來推理得出答案畢竟到底誰該被誰統一國號究竟為何政權應該由誰所持有這些問題涉及軍事外交經濟民生文化風俗等範圍因此恐怕不是幾個大學生或是碩士生三言兩語能夠支持或是解釋的不過就對岸說法而言我認為他們說得並沒有錯整個大中國領土除了中國大陸外亦包括臺澎金馬等外島區域早在三國時代吳國的江南地區就已經有人陸續跨越海峽到臺灣開墾明鄭時期鄭成功以臺灣為反清復明的基地以籌劃復國大計最終不幸失敗臺灣隨即被收編清朝擁有雖然甲午之戰使得臺灣被割讓給日本但二戰的戰敗也使日本必須歸還臺灣之所有權予當時之中國然當時的政權仍由國民黨把持即為所謂的中華民國政府而後由於中國內戰問題使得國民政府撤退來臺這也是為什麼我國目前與中國的關係是如此的曖昧不明但是上述所發生之事並不會影響臺灣本為中國之合法領土之一或許我的說明及解釋有些疏漏甚至錯誤的地方但是關於國家認同與歸屬這件事情我想基本上是沒有誰對誰錯的重要的是大家能夠理性的思考這件事情並經由歷史的軌跡找出正確的方向畢竟諸位都已經是大學甚至是碩士生了培養獨立性思考與理性判斷的能力應該是要具備的
4099,你這個問題我有想過但是我剛剛坐火車出遠門現在才剛到目的地我要去洗澡了明天再找時間回你大家記得快點去簽以核養綠
4100,順帶一提我出的遠門就是台中台中空氣真的不好大家一起打倒菜政府不要讓台中人用肺發電我是板橋人我也支持以核養綠讚讚
4101,高下立判很抱歉不行無關乎立場邏輯自打嘴巴就是不行
4102,灣灣狗支那狗日本賽高
4103,台獨獨起來
4104,看到上面留言就氣什麼叫支持當中國狗你跟你爺爺外公說我想當中國狗他一定後悔把你爸媽生下來這種噁心的想法我無法苟同我必須要再重申一次我操你媽中國狗中國狗都是傻逼
4105,誰跟你中國人
4106,兩岸一家親
4107,所以各位中國人跟中華民國人跟台灣人這活動到底是要
4108,笑
4109,有人可以解釋一下說的親是什麼意思
4110,通報好像有人對這篇文章有新想法唷快來去看看
4111,類似大陸客服開頭打招呼都稱任何人為親
